[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [INSTRUMENT_NAME], [BASE_CURRENCY], [CONTRACT_SIZE], [UNDERLYING_INDEX], [UNDERLYING_PRICE], [EXPIRY_DATE], [EXPIRY_UNIX], [EXPIRY_TIME], [DTE], [OPTION_RIGHT], [STRIKE], [BID_SIZE], [BID_PRICE], [ASK_PRICE], [ASK_SIZE], [OPEN_INTEREST], [VOLUME], [DELTA], [GAMMA], [VEGA], [THETA], [RHO], [MARK_IV], [STRIKE_DISTANCE_PCT]
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-20000-C, BTC, 1.000000, BTC-1APR22, 44605.290000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 20000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.000000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.091320, 131.270000, 0.551280
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-20000-P, BTC, 1.000000, BTC-1APR22, 44627.590000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 20000.000000, 0.000000, 0.000000, 0.000500, 3.000000, 103.400000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 131.270000, 0.551500
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-25000-C, BTC, 1.000000, BTC-1APR22, 44648.150000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 25000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.000000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.113680, 124.360000, 0.439490
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-25000-P, BTC, 1.000000, BTC-1APR22, 44625.000000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 25000.000000, 0.000000, 0.000000, 0.000500, 3.000000, 314.600000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 124.360000, 0.439410
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-30000-C, BTC, 1.000000, BTC-1APR22, 44619.370000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 30000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.000000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.136990, 111.230000, 0.327210
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-30000-P, BTC, 1.000000, BTC-1APR22, 44663.800000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 30000.000000, 0.000000, 0.000000, 0.000500, 3.500000, 386.600000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.327550
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-32000-C, BTC, 1.000000, BTC-1APR22, 44605.290000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 32000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.200000, 0.200000, 1.000000, 0.000000, 0.000000, 0.000000, 0.146120, 111.230000, 0.282050
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-32000-P, BTC, 1.000000, BTC-1APR22, 44612.580000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 32000.000000, 0.000000, 0.000000, 0.000500, 9.400000, 254.000000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.282260
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-34000-C, BTC, 1.000000, BTC-1APR22, 44605.790000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 34000.000000, 4.900000, 0.235000, 0.241000, 5.200000, 748.900000, 0.200000, 1.000000, 0.000000, 0.000000, 0.000000, 0.155250, 111.230000, 0.237270
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-34000-P, BTC, 1.000000, BTC-1APR22, 44632.500000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 34000.000000, 0.000000, 0.000000, 0.000500, 3.100000, 388.100000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.237690
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-35000-C, BTC, 1.000000, BTC-1APR22, 44625.000000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 35000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.000000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.159820, 111.230000, 0.215170
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-35000-P, BTC, 1.000000, BTC-1APR22, 44599.770000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 35000.000000, 0.000000, 0.000000, 0.000500, 3.000000, 139.800000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.214800
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-36000-C, BTC, 1.000000, BTC-1APR22, 44606.720000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 36000.000000, 0.200000, 0.000500, 0.000000, 0.000000, 0.300000, 0.300000, 1.000000, 0.000000, 0.000000, 0.000000, 0.164380, 111.230000, 0.192410
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-36000-P, BTC, 1.000000, BTC-1APR22, 44663.800000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 36000.000000, 0.000000, 0.000000, 0.000500, 3.000000, 410.000000, , 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.193070
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-37000-C, BTC, 1.000000, BTC-1APR22, 44607.680000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 37000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 0.000000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.168950, 111.230000, 0.170050
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-37000-P, BTC, 1.000000, BTC-1APR22, 44655.220000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 37000.000000, 0.000000, 0.000000, 0.000500, 2.800000, 232.400000, 0.200000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.230000, 0.170540
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-38000-C, BTC, 1.000000, BTC-1APR22, 44605.710000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 38000.000000, 4.900000, 0.145000, 0.151000, 5.100000, 173.700000, 1.200000, 1.000000, 0.000000, 0.000000, 0.000000, 0.173520, 111.180000, 0.147530
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-38000-P, BTC, 1.000000, BTC-1APR22, 44650.640000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 38000.000000, 0.000000, 0.000000, 0.000500, 1.800000, 703.200000, 0.200000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.180000, 0.148010
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-39000-C, BTC, 1.000000, BTC-1APR22, 44647.880000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 39000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 15.400000, , 1.000000, 0.000000, 0.000000, 0.000000, 0.177340, 105.600000, 0.125680
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-39000-P, BTC, 1.000000, BTC-1APR22, 44664.550000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 39000.000000, 0.000000, 0.000000, 0.000500, 1.900000, 383.400000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 105.600000, 0.125870
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-40000-C, BTC, 1.000000, BTC-1APR22, 44649.510000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 40000.000000, 4.900000, 0.101000, 0.107500, 0.400000, 442.500000, 11.100000, 1.000000, 0.000000, 0.000010, -0.000470, 0.181890, 101.610000, 0.103270
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-40000-P, BTC, 1.000000, BTC-1APR22, 44619.370000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 40000.000000, 0.000000, 0.000000, 0.000500, 2.200000, 1330.300000, 1.000000, 0.000000, 0.000000, 0.000010, -0.000040, 0.000000, 101.610000, 0.102940
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-41000-C, BTC, 1.000000, BTC-1APR22, 44625.000000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 41000.000000, 0.100000, 0.000500, 0.000000, 0.000000, 36.700000, 0.200000, 0.999950, 0.000000, 0.001800, -0.091580, 0.187210, 101.610000, 0.080630
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-41000-P, BTC, 1.000000, BTC-1APR22, 44640.190000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 41000.000000, 0.000000, 0.000000, 0.000500, 23.000000, 283.100000, , -0.000040, 0.000000, 0.001640, -0.009280, -0.000010, 101.610000, 0.080760
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-42000-C, BTC, 1.000000, BTC-1APR22, 44612.860000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 42000.000000, 4.900000, 0.056000, 0.061000, 0.400000, 2006.200000, 6.000000, 0.997370, 0.000010, 0.077460, -3.935010, 0.191240, 101.600000, 0.057970
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-42000-P, BTC, 1.000000, BTC-1APR22, 44627.590000, 2022-04-01, 1648800000, 4.000000, 0.166120, put, 42000.000000, 0.000000, 0.000000, 0.000500, 35.100000, 470.900000, 0.500000, -0.002510, 0.000010, 0.074260, -0.707380, -0.000510, 101.600000, 0.058150
1648785647, 2022-04-01 00:00, 2022-04-01, 0.000000, BTC-1APR22-43000-C, BTC, 1.000000, BTC-1APR22, 44661.530000, 2022-04-01, 1648800000, 4.000000, 0.166120, call, 43000.000000, 4.900000, 0.034000, 0.039500, 0.400000, 432.000000, 106.300000, 0.966990, 0.000080, 0.701340, -34.107870, 0.188770, 97.270000, 0.036190
